trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2988,False,"{'a': 0.001, 'e': 0.05038811223899596}",20,2,26.144100964756852,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.001, 'e': 0.05033774931241717}",35,24,21.136850416949798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.001, 'e': 0.050287436723591865}",25,17,14.30919442691768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.001, 'e': 0.050237174422207494}",30,18,1.3786980172884158,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2992,False,"{'a': 0.001, 'e': 0.050186962358001734}",20,9,16.68241564555861,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.001, 'e': 0.050136800480762515}",20,10,-23.391039851302814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2994,False,"{'a': 0.001, 'e': 0.05008668874032793}",25,11,20.912078290210985,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.001, 'e': 0.05003662708658628}",20,15,7.315358969083729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.001, 'e': 0.049986615469475894}",20,13,11.874218923783948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.001, 'e': 0.049936653838985136}",25,10,24.64968925378877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.001, 'e': 0.04988674214515236}",30,7,35.22166445771358,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2999,False,"{'a': 0.001, 'e': 0.0498368803380659}",25,13,22.331074841070535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.001, 'e': 0.049787068367863944}",20,14,10.573593532308287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3001,False,"{'a': 0.001, 'e': 0.0497373061847345}",20,9,17.764357921995202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.001, 'e': 0.04968759373891536}",20,16,7.493260737109463,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.001, 'e': 0.04963793098069413}",30,15,20.328366182208498,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.001, 'e': 0.049588317860408}",35,22,23.169934973846026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.001, 'e': 0.04953875432844388}",20,11,16.98271609181918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.001, 'e': 0.04948924033523819}",20,10,16.397186804060805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3007,False,"{'a': 0.001, 'e': 0.049439775831276976}",30,16,29.671123447903735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.001, 'e': 0.049390360767095715}",20,10,17.555705582767974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.001, 'e': 0.04934099509327934}",25,10,14.619243498004552,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3010,False,"{'a': 0.001, 'e': 0.04929167876046215}",20,10,19.414623076734067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3011,False,"{'a': 0.001, 'e': 0.04924241171932785}",20,12,3.3642332604734277,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3012,False,"{'a': 0.001, 'e': 0.04919319392060936}",30,16,19.77067036901809,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3013,False,"{'a': 0.001, 'e': 0.04914402531508891}",20,16,9.946747387500798,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.001, 'e': 0.04909490585359783}",20,11,17.493582982167418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.001, 'e': 0.04904583548701673}",20,8,20.081977494623455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.001, 'e': 0.0489968141662752}",35,20,29.32233193728224,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.001, 'e': 0.048947841842351916}",20,13,16.110189315097003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.001, 'e': 0.04889891846627454}",30,9,-7.1687821172224595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
3019,False,"{'a': 0.001, 'e': 0.04885004398911972}",30,22,17.210722787346015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3020,False,"{'a': 0.001, 'e': 0.04880121836201296}",20,8,24.158871927368413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.001, 'e': 0.04875244153612863}",20,16,10.1063000892179,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.001, 'e': 0.048703713462689875}",20,3,24.522257640363442,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.001, 'e': 0.04865503409296867}",20,6,19.23750248128314,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3024,False,"{'a': 0.001, 'e': 0.048606403378285604}",25,15,20.35896788149522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.001, 'e': 0.048557821270009974}",25,9,29.16064827349622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.001, 'e': 0.04850928771955963}",25,19,11.675963429419852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3027,False,"{'a': 0.001, 'e': 0.048460802678401076}",20,16,6.530751091418043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.001, 'e': 0.04841236609804924}",30,22,16.05053993255698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.001, 'e': 0.04836397793006753}",20,12,15.929517979810242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.001, 'e': 0.04831563812606777}",25,17,17.795867819337296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.001, 'e': 0.04826734663771017}",25,11,25.33160527841092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.001, 'e': 0.04821910341670324}",20,12,-27.36322476289736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3033,False,"{'a': 0.001, 'e': 0.048170908414803745}",30,16,24.45606017234177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.001, 'e': 0.048122761583816655}",25,15,21.83934915261367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.001, 'e': 0.04807466287559518}",25,9,29.748041960436332,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.001, 'e': 0.048026612242040585}",30,21,15.392912707023527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3037,False,"{'a': 0.001, 'e': 0.04797860963510223}",25,13,7.996750985770266,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3038,False,"{'a': 0.001, 'e': 0.0479306550067775}",25,7,-22.953495511244153,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
3039,False,"{'a': 0.001, 'e': 0.04788274830911178}",20,11,18.64671453644003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.001, 'e': 0.04783488949419837}",25,11,17.625465446451724,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.001, 'e': 0.04778707851417843}",30,13,19.122393680199714,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3042,False,"{'a': 0.001, 'e': 0.047739315321240976}",25,12,25.649963258844622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3043,False,"{'a': 0.001, 'e': 0.047691599867622836}",20,13,0.8495312264899075,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3044,False,"{'a': 0.001, 'e': 0.047643932105608536}",20,2,28.13069839536552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.001, 'e': 0.04759631198753032}",25,15,17.44874617237724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.001, 'e': 0.04754873946576803}",20,6,26.940743815133956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.001, 'e': 0.04750121449274919}",30,24,12.545374432944957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.001, 'e': 0.0474537370209488}",25,13,20.123811438733938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.001, 'e': 0.04740630700288939}",25,18,14.186787155600078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3050,False,"{'a': 0.001, 'e': 0.04735892439114091}",25,13,24.584493026837634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.001, 'e': 0.047311589138320786}",25,15,19.55132880667936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.001, 'e': 0.047264301197093746}",25,13,20.153329746458613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3053,False,"{'a': 0.001, 'e': 0.04721706052017184}",30,20,11.663891223979165,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.001, 'e': 0.04716986706031437}",25,9,15.396842799492397,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3055,False,"{'a': 0.001, 'e': 0.04712272077032791}",35,24,21.17846992541183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.001, 'e': 0.04707562160306615}",20,15,11.79472474112827,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.001, 'e': 0.04702856951142992}",20,13,14.208028503014072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.001, 'e': 0.04698156444836709}",20,12,17.00957215579944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.001, 'e': 0.04693460636687265}",25,7,31.748734404965756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.001, 'e': 0.046887695219988486}",20,0,30.60319422739382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3061,False,"{'a': 0.001, 'e': 0.04684083096080345}",20,2,26.50293308402739,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.001, 'e': 0.04679401354245326}",20,11,17.475654385215286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3063,False,"{'a': 0.001, 'e': 0.046747242918120525}",20,13,14.181730323390209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.001, 'e': 0.04670051904103461}",20,10,17.058876048191383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.001, 'e': 0.04665384186447163}",20,13,12.589381366538888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.001, 'e': 0.04660721134175438}",20,16,8.703889923100743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3067,False,"{'a': 0.001, 'e': 0.046560627426252374}",20,11,16.21891234766679,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.001, 'e': 0.04651409007138167}",25,17,17.169837122089884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.001, 'e': 0.04646759923060492}",30,11,22.6346301040727,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3070,False,"{'a': 0.001, 'e': 0.04642115485743125}",20,5,24.128012651241054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.001, 'e': 0.04637475690541633}",20,8,19.830361709926297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.001, 'e': 0.046328405328162174}",30,17,21.005173718322126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.001, 'e': 0.04628210007931721}",20,10,17.5887181704443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.001, 'e': 0.046235841112576184}",20,6,28.673291085891254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.001, 'e': 0.0461896283816801}",25,3,38.5036709581468,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.001, 'e': 0.04614346184041627}",30,7,39.34647898963933,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.001, 'e': 0.04609734144261812}",20,6,27.004734385152144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.001, 'e': 0.046051267142165266}",20,16,6.988058020469827,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3079,False,"{'a': 0.001, 'e': 0.04600523889298336}",30,17,20.813401455272142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.001, 'e': 0.045959256649044204}",20,8,22.96853116833114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.001, 'e': 0.04591332036436553}",20,11,16.431638105263822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.001, 'e': 0.04586742999301104}",25,11,25.403981988617453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.001, 'e': 0.045821585489090357}",30,19,20.683227120677103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.001, 'e': 0.04577578680675899}",30,8,38.59681884300578,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.001, 'e': 0.04573003390021825}",30,14,20.68206086748529,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3086,False,"{'a': 0.001, 'e': 0.04568432672371522}",20,16,8.388049931559014,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.001, 'e': 0.0456386652315427}",20,16,10.21955368014345,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3088,False,"{'a': 0.001, 'e': 0.045593049378039235}",30,19,19.53430763299475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3089,False,"{'a': 0.001, 'e': 0.04554747911758895}",30,17,25.795666277683875,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.001, 'e': 0.04550195440462157}",20,9,12.66404982971644,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3091,False,"{'a': 0.001, 'e': 0.04545647519361237}",30,21,1.955906091937413,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3092,False,"{'a': 0.001, 'e': 0.04541104143908218}",20,14,5.42304071266446,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.001, 'e': 0.0453656530955972}",20,5,15.875446522551051,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3094,False,"{'a': 0.001, 'e': 0.04532031011776911}",20,6,14.251494213830018,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3095,False,"{'a': 0.001, 'e': 0.045275012460254886}",20,15,10.406051643741794,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3096,False,"{'a': 0.001, 'e': 0.04522976007775692}",20,8,26.679752506895323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.001, 'e': 0.0451845529250228}",20,0,31.62856511264985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3098,False,"{'a': 0.001, 'e': 0.04513939095684536}",20,12,16.95120952664452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3099,False,"{'a': 0.001, 'e': 0.04509427412806263}",20,12,12.393442824063523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.001, 'e': 0.0450492023935578}",25,14,22.96209779615609,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3101,False,"{'a': 0.001, 'e': 0.045004175708259125}",30,15,27.16425575521904,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3102,False,"{'a': 0.001, 'e': 0.0449591940271399}",30,16,24.276463172565904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3103,False,"{'a': 0.001, 'e': 0.04491425730521843}",20,8,23.487290003715017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3104,False,"{'a': 0.001, 'e': 0.04486936549755803}",20,12,13.457687120974143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3105,False,"{'a': 0.001, 'e': 0.04482451855926687}",35,17,32.0039071452221,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3106,False,"{'a': 0.001, 'e': 0.044779716445498004}",25,14,22.868161118040753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.001, 'e': 0.04473495911144929}",20,9,7.0697457306014995,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3108,False,"{'a': 0.001, 'e': 0.04469024651236344}",20,13,16.03076472351011,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.001, 'e': 0.04464557860352782}",35,22,26.654709464051134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3110,False,"{'a': 0.001, 'e': 0.044600955340274535}",20,4,31.189053680598946,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3111,False,"{'a': 0.001, 'e': 0.04455637667798028}",20,6,13.198873752342738,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3112,False,"{'a': 0.001, 'e': 0.04451184257206644}",20,6,25.619288124899626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.001, 'e': 0.04446735297799888}",20,12,3.8545178630603747,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3114,False,"{'a': 0.001, 'e': 0.044422907851287996}",25,11,21.515365090102346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3115,False,"{'a': 0.001, 'e': 0.04437850714748865}",25,3,38.20090788965095,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.001, 'e': 0.04433415082220017}",20,15,5.330475144420055,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3117,False,"{'a': 0.001, 'e': 0.044289838831066214}",20,12,17.55454777071165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3118,False,"{'a': 0.001, 'e': 0.04424557112977477}",25,9,31.09264968641737,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3119,False,"{'a': 0.001, 'e': 0.04420134767405813}",30,19,20.332702807390294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.001, 'e': 0.04415716841969286}",20,16,8.285232507784443,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3121,False,"{'a': 0.001, 'e': 0.044113033322499696}",30,21,16.698277519216372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3122,False,"{'a': 0.001, 'e': 0.04406894233834353}",25,2,-3.7326131315113678,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
3123,False,"{'a': 0.001, 'e': 0.04402489542313335}",20,6,-15.502857692041218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3124,False,"{'a': 0.001, 'e': 0.04398089253282229}",30,17,2.204216415683602,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
3125,False,"{'a': 0.001, 'e': 0.04393693362340742}",25,19,9.375866396597772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3126,False,"{'a': 0.001, 'e': 0.04389301865092984}",25,12,25.497993442244663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3127,False,"{'a': 0.001, 'e': 0.04384914757147454}",20,8,18.56244944330763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3128,False,"{'a': 0.001, 'e': 0.04380532034117049}",20,6,24.699693503236603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3129,False,"{'a': 0.001, 'e': 0.04376153691619043}",20,14,12.85269973735143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3130,False,"{'a': 0.001, 'e': 0.04371779725275094}",20,9,19.899610199160684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.001, 'e': 0.04367410130711232}",35,17,22.083915268342473,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3132,False,"{'a': 0.001, 'e': 0.043630449035578674}",20,6,12.216656475023242,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3133,False,"{'a': 0.001, 'e': 0.04358684039449769}",20,9,15.281081183169356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3134,False,"{'a': 0.001, 'e': 0.04354327534026074}",20,0,32.90073020417982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.001, 'e': 0.04349975382930273}",20,0,31.566684912837527,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3136,False,"{'a': 0.001, 'e': 0.04345627581810221}",25,18,13.960884725962956,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3137,False,"{'a': 0.001, 'e': 0.043412841263181116}",25,18,-8.455783287276544,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
3138,False,"{'a': 0.001, 'e': 0.04336945012110491}",20,13,12.942137162278446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.001, 'e': 0.04332610234848241}",25,20,10.400336528245948,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3140,False,"{'a': 0.001, 'e': 0.043282797901965896}",30,19,19.443925894372757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3141,False,"{'a': 0.001, 'e': 0.043239536738250886}",35,19,29.649635434872028,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.001, 'e': 0.04319631881407622}",20,13,12.334941956882979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.001, 'e': 0.043153144086223956}",30,8,-53.83404317419302,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
3144,False,"{'a': 0.001, 'e': 0.043110012511519386}",25,7,32.50622088111639,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3145,False,"{'a': 0.001, 'e': 0.04306692404683092}",25,17,15.11374716192908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.001, 'e': 0.04302387864907009}",20,14,11.268315574630533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3147,False,"{'a': 0.001, 'e': 0.042980876275191475}",25,17,16.612175708926983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.001, 'e': 0.042937916882192735}",35,22,23.924816679715647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.001, 'e': 0.04289500042711446}",20,12,13.153253525904272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.001, 'e': 0.04285212686704019}",30,0,39.812566692049074,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
3151,False,"{'a': 0.001, 'e': 0.04280929615909633}",25,13,20.609942050216553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3152,False,"{'a': 0.001, 'e': 0.04276650826045222}",20,0,29.632957665033583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3153,False,"{'a': 0.001, 'e': 0.04272376312831993}",25,15,18.662046486043902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3154,False,"{'a': 0.001, 'e': 0.04268106071995433}",20,8,-22.550867116874784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3155,False,"{'a': 0.001, 'e': 0.04263840099265299}",25,13,11.187361270981091,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3156,False,"{'a': 0.001, 'e': 0.042595783903756214}",30,12,25.449742870385577,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.001, 'e': 0.04255320941064689}",20,14,12.726607981627978,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.001, 'e': 0.042510677470750526}",20,12,15.801134396865084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.001, 'e': 0.042468188041535154}",20,5,26.968272573885443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.001, 'e': 0.042425741080511385}",30,18,21.792304877865075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.001, 'e': 0.04238333654523223}",20,14,-0.5840060288606148,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3162,False,"{'a': 0.001, 'e': 0.042340974393293145}",25,0,-7.261505964290345,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
3163,False,"{'a': 0.001, 'e': 0.04229865458233197}",20,13,10.107801291974884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.001, 'e': 0.042256377070028925}",35,14,39.44152571962273,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.001, 'e': 0.042214141814106466}",30,18,21.915209344749712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.001, 'e': 0.04217194877232933}",25,11,25.111106677164166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.001, 'e': 0.04212979790250448}",25,14,15.92405676928763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3168,False,"{'a': 0.001, 'e': 0.042087689162481054}",30,20,17.05307756403136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.001, 'e': 0.042045622510150295}",25,11,13.13537414145877,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3170,False,"{'a': 0.001, 'e': 0.04200359790344555}",25,18,11.805308455330273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
